,Job Title,Salary Estimate,Job Description,Rating,Company Name,Location,Headquarters,Size,Founded,Type of ownership,Industry,Sector,Revenue,Competitors
10,Applied Data Scientist,$212K-$332K (Glassdoor Est.),"eBay is a global commerce leader that allows you to shape how the world buys, sells, and gives. Youll be part of a work culture thats been genuinely committed to diversity and inclusion since its founding more than 20 years ago. Here, you can just be yourself, do your best work, and have a meaningful impact on people across the globe. We are looking for people with drive, ideas, and a passion for helping small businesses succeed to help shape the future of eBaydoes this sound like you? If so, wed love to talk to you!

About the team:

Core Technology (CT) is a global team responsible for the end-to-end eBay technology platform. This platform runs our entire infrastructure and all the services that come together to form ebay.com.

Data Service & Solution team empowers eBay businesses (eg. selling, buyer experience, payment, risk, marketing, advertising .. etc.) with data services & products, the team focus on data engineering & machine learning & data product development.

As applied data scientist, you will closely work with product managers, data engineers and application developers to find out business insights from eBay data, and drive business decision & operation with data insights. Recent area you will focus on are abnormal signal detection and forecast upon time series data, natural language processing in argument analytics product, demand signal and forecast, graph embedding algorithms etc. You will be responsible to work with data engineers on feature engineering, design and train machine learning models, research academic papers, adapt science with product requirements and engineering.

Role:

We are using recently machine learning techniques to enable sophisticated analytics on eBay's performance and user behavior data. We are working in the following directions,
Anomaly detection of structured time series data
Demand forecasting and campaign optimization
Dynamic network analysis with recent advance in graph embedding techniques
Qualifications:
MS/PhD degree in CS/EE or related areas and top conference publication (ICML, ACL, KDD, WWW) are highly preferred
Outstanding expertise and hands-on 3-5 years of experience on machine learning (generative models, time series and network analysis)
Familiarity with Python with hands coding experience with Pytorch or Tensorflow
Familiarity with distributed data processing/analysis such as Map-Reduce and Spark
Passionate, proactive
Effective communication skills, both verbal and written
Benefits:

Benefits are an essential part of your total compensation for the work you do every day. Whether youre single, in a growing family, or nearing retirement, eBay offers a variety of comprehensive and competitive benefit programs to meet your needs. Including maternal & paternal leave, paid sabbatical, and plans to help ensure your financial security today and in the years ahead because we know feeling financially secure during your working years and through retirement is important.

Here at eBay, we love creating opportunities for others by connecting people from widely diverse backgrounds, perspectives, and geographies. So, being diverse and inclusive isnt just something we strive for, it is who we are, and part of what we do each and every single day. We want to ensure that as an employee, you feel eBay is a place where, no matter who you are, you feel safe, included, and that you have the opportunity to bring your unique self to work.. To learn about eBays Diversity & Inclusion click here: https://www.ebayinc.com/our-company/diversity-inclusion/.

This website uses cookies to enhance your experience. By continuing to browse the site, you agree to our use of cookies

View our privacy policy

View our accessibility info

eBay Inc. is an equal opportunity employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, national origin, sex, sexual orientation, gender identity, veteran status, and disability, or other legally protected status. If you are unable to submit an application because of incompatible assistive technology or a disability, please contact us at talent@ebay.com. We will make every effort to respond to your request for disability assistance as soon as possible.

For more information see:

EEO is the Law Poster

EEO is the Law Poster Supplement",3.6,"eBay
3.6","San Jose, CA","San Jose, CA",10000+ employees,1995,Company - Public,Internet,Information Technology,₹500+ billion (INR),"Amazon, Apple"
11,Customer Data Scientist,$212K-$332K (Glassdoor Est.),"Company Overview

H2O.ai is the open source leader in AI with a mission to democratize AI for everyone. H2O.ai is transforming the use of AI with software with its category-creating visionary open source machine learning platform, H2O. More than 18,000 companies use open-source H2O in mission-critical use cases for Finance, Insurance, Healthcare, Retail, Telco, Sales and Marketing. H2O Driverless AI uses ""AI to do AI"" in order to provide an easier, faster and cost-effective means of implementing data science. H2O.ai partners with leading technology companies such as NVIDIA, IBM, AWS, Intel, Microsoft Azure and Google Cloud Platform and is proud of its growing customer base which includes Capital One, Progressive Insurance, Comcast, Walgreens and MarketAxess. For more information and to learn more about how H2O.ai is driving an AI Transformation, visit www.h2o.ai.

Job Summary:
Can you code proficiently in at least one language used by data scientists and/or data engineers, and does it excite you to learn more?
Are you skilled at predictive modeling?
Do you view communication skills just as important as technical ones?
Can you listen to the needs of your peers and customers and adapt where need be?
Do you have a competitive drive to be the best you can be?
Can you finish what you start?
Can you own assignments given to you?
If the answer is ""yes"" to these questions, you potentially could be an excellent fit to join the team of customer engineering makers at H2O.ai. We deliver world-class solution experiences for our customers and drive revenue for our organization. Some of the technical projects you will work on include: training advanced machine learning models at scale in distributed environments, influencing next generation data science tools and data products, and pioneering ideas and products in new areas, such as machine learning interpretability, automatic machine learning, model management, deployment pipelines, and GPU computing.

Responsibilities and Duties:

As a Customer Data Scientist, you will be part of Customer Success team working closely with sales directors to:
Problem solve and assess technical problems, determine solutions, and work with internal engineering and customer teams to resolve them.
Demonstrate ML solutions with engaging storytelling and technical accuracy.
Architect, Design, and Deliver end to end machine learning workflows and systems from data ingestion to model deployment.
Provide best practices and guidance to customers on machine learning workflows and systems from data ingestion to model deployment.
Own account-related technical activities and relationships.
Translate business use cases and requirements into technical ones.
Communicate effectively to a diverse audience, including: engineers, business people, and executives. Audiences will be large and small, and interactions will be in-person and online.
Drive field feedback back into product development and be very hands-on for all technical activities.
Qualifications and Skills
Bachelor's degree in engineering, computer science, mathematics or a related field. Graduate degree is a plus.
2+ years experience with performing hands on Data Science and Machine Learning
Knowledge of a variety of machine learning techniques (clustering, decision tree learning, artificial neural networks, etc.) and their real-world advantages/drawbacks.
Visualization skills using R, Python or other languages and frameworks.
Knowledge of advanced statistical techniques and concepts (regression, properties of distributions, statistical tests and proper usage, etc.) and experience with applications.
2+ years experience using statistical computer languages (R, Python, etc.) to manipulate data and draw insights from large data sets.
2+ year working with data in Hadoop and /or Spark ecosystem
Desirable: Maker mindset, coachable, and have an urge to learn/master new technologies
H2O.ai Perks!
Flexible work hours and time off.
H2O.ai is an equal opportunity employer. We welcome and encourage diversity in the workplace regardless of race, gender, sexual orientation, gender identity, disability or veteran status.

Powered by JazzHR",4.2,"h2o.ai
4.2","Mountain View, CA","Mountain View, CA",201 to 500 employees,2011,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,-1
12,Data Scientist,$212K-$332K (Glassdoor Est.),"About the Role
We are seeking a Data Scientist who will be responsible designing, modeling and developing algorithms for Genalyte’s analytics platform. This position supports, gathers, creates and maintains data and workflows for data analysis, handling and management. We need an individual ready to develop scripts to analyze data from multiple data sources and recommends enhancements to data workflow processes, designs, builds, implements, improves and maintains high performance and highly scalable automated data pipelines.
Role is responsible for:
Design, develop, and maintain algorithms and models used in the health analytics platform that reflect the functional needs of the business.
Gather and maintain appropriate data required for the models.
Perform analysis of data for evaluation, validation and optimization.
Present analysis and results using charts, tables, and reports to functional technical and non-technical leaders.

About You
This role requires you to be a proficient technical expert with at least 3 years of working experience in a Data Scientist role. This role also requires a PhD or Master’s degree in Biostatistics, Statistics, Mathematics or a related field. Beyond education and years of experience, you should be experienced with multiple statistical programming languages such as Python, R or Matlab.

The most successful candidates will be those who are self-motivated and enthusiastic for working in fast-paced and collaborative environment.

About Genalyte
Since 2007, Genalyte has been guided by the vision of performing panels of tests and receiving results within a few minutes. As we look to the future, Genalyte’s technology will transform health care- moving lab testing from the lab into the physician’s office.

We are well funded with outstanding growth potential. We are looking for individuals inspired by our technology and vision, who are eager to be at the ground level of this collaborative and entrepreneurial company.

We want to hire individuals who are interested in creating an innovative, fast-paced and dynamic work setting. We offer a competitive salary and benefits package to attract, motivate, and retain the highest caliber of employee.",2.7,"Genalyte
2.7","Sunnyvale, CA","San Diego, CA",51 to 200 employees,2007,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,₹500 million to ₹1 billion (INR),-1
13,Data Scientist,$212K-$332K (Glassdoor Est.),"The Opportunity

Eversight is the recognized leader in AI-powered price and promotions. Eversight's proprietary cloud-based SaaS solution brings AI and continuous experimentation to consumer brands and retailers. Our software acts as a coach, enabling market leaders to transform pricing and promotion strategy for the $3.4 trillion spent in consumer goods retail using intelligent, real-time data and insights.

Reporting directly to the Head of Data Science, you will be at the center of what determines Eversight's success as a company. You will analyze the data and develop production code using the newest Data Science and Machine Learning techniques to determine the optimal prices and promotions for major product manufacturers and retailers that sell these products.

Responsibilities
Research, implement and modify modern Data Science techniques. More specifically:
Build Statistical and Machine Learning models that describe the impact of prices and promotions on shopper behavior, including behavioral pricing effects. You'll need to find middle ground between using flexible modern AI methods and proven classical methods.
Develop Optimization and Experiment Design systems, which determine the best prices to set for each product in each store each week. Finding a good balance on the exploration-exploitation tradeoff will be crucial.
Design and run pricing experiments across hundreds of stores and tens of thousands of products
Create model validation methods to make sure that our models are accurate and to quantify the impact of our solutions on the clients' bottom line
Work with Product Management to generate ideas and quickly turn them into efficient, well-tested, functioning code (we mostly use Python)
Partner with the Engineering team to create highly scalable solutions
Serve as Data Science expert both within Eversight and for our clients
Lead custom analyses and connect them to actionable Business and Product insights
Help prioritize new feature development by assessing potential impact
Be a go-to resource for science-related questions about the product
Behavioral Profile
Analytical, framework thinker
Comfortable in a fast-paced environment
Highly collaborative
Strong at translating Data Science concepts to non-technical audiences
Business focused; measures work in its contributions to business outcomes and prioritizes effort against deliverables accordingly
Skills and Experience
M.S. in Operations Research, Machine Learning, Statistics, Mathematics, Engineering, Economics, Computer Science or relevant quantitative field
2+ years of experience in Data Science or Machine Learning. Ph.D. experience accepted
Elite ability in : Linear Algebra, Hypothesis Testing, Bayesian Methods, Regressions, Calculus, Maximum Likelihood Estimation
Experience in Machine Learning methods: Neural Networks (Deep Learning, Embeddings, Sequence Modeling, CNN), Tree-based methods (GBDT, Random Forest), Regressions (Linear, GLM), Regularization Methods (L1/L2 penalties, Feature Selection, Dimensionality Reduction)
Experience in A/B testing and Design of Experiments preferred
Demand Modeling, Pricing, and Causal Inference experience preferred but optional
Knowledge of common data structures and ability to write efficient code in Python
Agile experience preferred
Location

Palo Alto, CA

About the Company

Eversight is the recognized leader in AI-powered pricing and promotions. Global brands and retailers rely on the Eversight platform to optimize pricing in response to market conditions and to deliver higher ROI on promotional spend. Eversight's Pricing Suite and Offer Innovation Suite solutions are driving strong margin and sales volume improvements for leading companies such as Coca-Cola, Frito-Lay, Raley's, and Rite Aid. Founded in 2013, Eversight is headquartered in Palo Alto, California, with offices in Chicago and New York.",4.2,"Eversight
4.2","Palo Alto, CA","Palo Alto, CA",51 to 200 employees,2013,Company - Private,Enterprise Software & Network Solutions,Information Technology,₹1 to ₹5 billion (INR),-1
14,Data Scientist,$212K-$332K (Glassdoor Est.),"This role entails an opportunity to understand search core-ranking algorithms, search experimentation and most importantly, drive innovation in search metrics that are foundational to informing the Search roadmap. The candidate will have ample exposure to product analytics/data science senior leadership through weekly insights forum and to search engineering/product leadership through bi-weekly search insights forums. The candidate is be expected to partner closely with the search product development team and mine insights to influence the search roadmap. Search is a vast domain that involves ad hoc projects ranging from listing optimization to shipping. The candidate will get to witness close collaboration between search and other product domains and will be expected to get data science methodologies peer reviewed by specialists within the product data science group (not limited to search).

Perform statistical modelling with R/Python programming for language data manipulation, missing value treatment, outlier detection, anomaly detection, data mining, data modeling and validation.
· Utilize extensive knowledge in algorithms to analyze Sojourner (user related) data to test search portfolio related modifications for making business decisions on product launch.
· Utilize statistical data tools including Big Data, Tableau, Teradata, Hive, and Hadoop to analyze data and build dashboards.
· Setup, conduct, analyze, and deep dive into A/B tests and provide recommendations on improving the search features.
· Develop metrics to analyze feature performance during testing phase, monitoring and mitigating errors, and taking the final decision regarding the launch of the feature to the entire population.
· Perform statistical analysis and modelling of customers behavioral data to identify opportunities to build new search features solving for key pain-points in search user journey, identify new growth opportunities and provide actionable recommendations by leveraging insights across behavioral data, customer research and data science.
· Work with finance colleagues to incorporate analytics insights and approaches into finance processes (forecasting, planning, media-mix), and the experimentation platform team to design and execute A/B test to measure impact of launches/changes.

Our ultimate customers are eBay buyers and sellers, and we partner closely with internal stakeholders in the Product and Global Growth organizations to improve decision-making and to deliver value for eBay customers. In totality-

1) We leverage our analytical skills combined with a deep understanding of eBays business, customers, and data to deliver unique insights and opportunities to better serve our customers.
2) We partner with the business and product teams to support evidence-based decision-making and execution at each stage in the business decision lifecycle related to how we invest our resources through ad hoc analysis, reporting, developing algorithms and data-driven tools.

3) We facilitate inspection of the business to ensure quality of execution and implementation to optimize business performance and resolve customer-facing issues with speed.

This website uses cookies to enhance your experience. By continuing to browse the site, you agree to our use of cookies

View our privacy policy

View our accessibility info

eBay Inc. is an equal opportunity employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, national origin, sex, sexual orientation, gender identity, veteran status, and disability, or other legally protected status. If you are unable to submit an application because of incompatible assistive technology or a disability, please contact us at talent@ebay.com. We will make every effort to respond to your request for disability assistance as soon as possible.

For more information see:

EEO is the Law Poster

EEO is the Law Poster Supplement",3.6,"eBay
3.6","San Jose, CA","San Jose, CA",10000+ employees,1995,Company - Public,Internet,Information Technology,₹500+ billion (INR),"Amazon, Apple"
15,"Data Scientist, FEAR",$212K-$332K (Glassdoor Est.),"Imagine what you could do here. At Apple, new ideas have a way of becoming extraordinary products, services, and customer experiences very quickly. Bring passion and dedication to your job and there's no telling what you could accomplish! Internet Software and Services is responsible for delivering cutting edge applications like the App Store, iTunes, Apple Music and iCloud that are used by hundreds of millions of users every day across the globe. We ensure the trust and safety of Apple services through a combination of threat modeling, data analysis, and machine learning.

We are seeking a data scientist with a drive to turn the huge amounts of data generated by these applications into insights that improve safe customer experiences. A successful candidate will have a bent for proactive research and have the ability to tell stories using data. You will work with product teams, data engineers, and specialists in machine learning to measure and monitor trust and safety issues across Apple's services. We cultivate a collaborative work environment, but allow solution autonomy on projects.

We are responsible for ensuring trust and safety across Apples Internet Software and Services organization. You will work hand-in-hand with other engineers, program managers, and business partners to identify problems, define solutions, execute plans, measure and communicate results on a regular basis.",4.1,"Apple
4.1","Cupertino, CA","Cupertino, CA",10000+ employees,1976,Company - Public,Computer Hardware & Software,Information Technology,₹500+ billion (INR),"Google, Microsoft, Samsung Electronics"
16,"Data Scientist, Engineering",$212K-$332K (Glassdoor Est.),"Note: By applying to this position your application is automatically submitted to the following locations: Mountain View, CA, USA; San Bruno, CA, USA; Seattle, WA, USA; San Francisco, CA, USA

Minimum qualifications:
Master's degree in a quantitative discipline (e.g., Statistics, Operations Research, Bioinformatics, Economics, Computational Biology, Computer Science, Mathematics, Physics, Electrical Engineering, Industrial Engineering) or equivalent practical experience.
2 years of work experience in data analysis related field.
Experience with statistical software (e.g., R, Python, MATLAB, pandas) and database languages (e.g., SQL)
Preferred qualifications:
PhD degree in a quantitative discipline.
4 years of relevant work experience, including expertise with statistical data analysis such as linear models, multivariate analysis, stochastic models, sampling methods.
Applied experience with machine learning on large datasets.
Experience articulating and translating business questions and using statistical techniques to arrive at an answer using available data.
Demonstrated leadership and self-direction. Willingness to both teach others and learn new techniques.
Demonstrated skills in selecting the right statistical tools given a data analysis problem. Effective written and verbal communication skills.
About the job


As a Data Scientist, you will evaluate and improve Google's products. You will collaborate with a multi-disciplinary team of engineers and analysts on a wide range of problems. This position will bring scientific rigor and statistical methods to the challenges of product creation, development and improvement with an appreciation for the behaviors of the end user.

Google is and always will be an engineering company. We hire people with a broad set of technical skills who are ready to take on some of technology's greatest challenges and make an impact on millions, if not billions, of users. At Google, data scientists not only revolutionize search, they routinely work on massive scalability and storage solutions, large-scale applications and entirely new platforms for developers around the world. From Google Ads to Chrome, Android to YouTube, Social to Local, Google engineers are changing the world one technological achievement after another.
Responsibilities
Work with large, complex data sets. Solve difficult, non-routine analysis problems, applying advanced analytical methods as needed. Conduct analysis that includes data gathering and requirements specification, processing, analysis, ongoing deliverables, and presentations.
Build and prototype analysis pipelines iteratively to provide insights at scale. Develop comprehensive knowledge of Google data structures and metrics, advocating for changes where needed for product development.
Interact cross-functionally, making business recommendations (e.g., cost-benefit, forecasting, experiment analysis) with effective presentations of findings at multiple levels of stakeholders through visual displays of quantitative information.
Research and develop analysis, forecasting, and optimization methods to improve the quality of Google's user facing products.

At Google, we don’t just accept difference—we celebrate it, we support it, and we thrive on it for the benefit of our employees, our products and our community. Google is proud to be an equal opportunity workplace and is an affirmative action employer. We are committed to equal employment opportunity regardless of race, color, ancestry, religion, sex, national origin, sexual orientation, age, citizenship, marital status, disability, gender identity or Veteran status. We also consider qualified applicants regardless of criminal histories, consistent with legal requirements. See also Google's EEO Policy and EEO is the Law. If you have a disability or special need that requires accommodation, please let us know by completing this form.",4.4,"Google
4.4","Mountain View, CA","Mountain View, CA",10000+ employees,1998,Company - Public,Internet,Information Technology,₹500+ billion (INR),"Microsoft, Apple, Facebook"
17,Data Scientist,$212K-$332K (Glassdoor Est.),"About Upstart

Upstart is a leading AI lending platform partnering with banks to expand access to affordable credit. Forbes recently ranked Upstart #12 on its list of ""most promising AI companies in America."" Inc. Magazine also recognized Upstart as one of the Best Workplaces for 2020.

By leveraging Upstart's AI platform, Upstart-powered banks can have higher approval rates and lower loss rates, while simultaneously delivering the exceptional digital-first lending experience their customers demand. Upstart's patent-pending platform is the first to receive a no-action letter from the Consumer Financial Protection Bureau related to fair lending. Upstart is based in San Mateo, California and Columbus, Ohio.

Most Upstarters join us because they connect with our mission of enabling access to effortless credit based on true risk. If you are energized by the impact you can make at Upstart, we'd love to hear from you!

The Role

As a Data Scientist with Upstart, you will have a direct impact on our company's success. Our data science team consists of full-stack generalists as well as specialists in statistical modeling or machine learning. Because our challenges are so new, data scientists at Upstart need strong creative problem-solving skills and the technical background to implement solutions. Our research environment affords team members the opportunity to utilize a variety of statistical and machine learning methods with the freedom and encouragement to pursue alternative approaches to solving problems. Whether developing new products or identifying novel approaches to core models, we are continuously seeking the next big ideas to move our business forward.

Our current Data Scientists summarize some of their favorite aspects of our team as:
Collaborative, intelligent and open team
Mentorship, growth and friendship
Leaders committed to challenging and growing team members
Feeling safe asking for help when it's necessary; feeling trusted to get the job done when it's not
Hiring Profile
Strong academic credentials with a M.S. in Computer Science, Statistics, Data Science or a related field of study with a preference for Ph.D.
Comfort with programming (ideally in Python and R)
Rigorous quantitative background
Predictive modeling experience is preferred
Enthusiasm for and alignment with Upstart's mission and values
Strong sense of intellectual curiosity balanced with humility
Numerically-savvy with ability to operate at a speedy pace",4.0,"Upstart
4.0","San Mateo, CA","San Mateo, CA",201 to 500 employees,2012,Company - Private,Lending,Finance,Unknown / Non-Applicable,-1
18,Data Scientist,$212K-$332K (Glassdoor Est.),"If interested, submit your updated resume in WORD(.doc) format with following details Full Name Current Location Expected Hourly rateSalary Work Authorization Basic Qualifications Bachelors in Mathematics, Data Science or Economics 4+ yearsrsquo experience in data related effortsanalysis required Proficient analytical skills and experience performing ad-hoc analysis using SQL, (Postgres-SQL preferred), Oracle, AWS RDS Analytically minded, critical thinker, problem-solver a must Understanding of experimentation, predictive analytics andor machine learning Excellent communication skills Comfortable training and dealing with wide range of audience Preferred Qualifications Masters in above fields Hands-on work on classification problems Experience developing code in Python",2.9,"Dew Software
2.9","Sunnyvale, CA","Fremont, CA",51 to 200 employees,1997,Company - Private,IT Services,Information Technology,₹1 to ₹5 billion (INR),-1
19,Data Scientist – Product Analytics,$212K-$332K (Glassdoor Est.),"Zoom is an award-winning workplace. We have been recognized by Comparably as #1 CEO, Company Happiness, Benefits, Compensation, Diversity, and more! Not to mention we’ve been awarded by Glassdoor as the 2nd Best US workplace & Best Large Company US CEO in 2018, Wealthfront, and Business Insider. Our culture focuses on delivering happiness, our commitment to transparency, and the tangible benefits we provide our employees and our customers.

The Data Science team lies at the foundation of Zoom’s success. We are looking for a rock-star to join our team to focus on Product analytics! With a focus on scaling Zoom’s product insights engine in a period of hyper growth, you'll be working cross-functionally with teams of Product Managers, Data Engineers, Sales and Product Marketing Managers on some of the most critical projects in the company.

As a member of the Data Science team focusing on Product, you will play an important role in driving the growth of Zoom by surfacing, analyzing, and reporting on data that drives mission-critical business decisions.

This role is based out of our headquarters in beautiful downtown San Jose, California.

RESPONSIBILITIES:
Provide Data Science leadership to the Product Managers, Sales and Product Marketing Managers
Unlock new opportunities for growth by discovering insights, automate processes, and predictive modeling
Execute Product driven data projects from database to analysis to insights to presentations
Write efficient SQL code and build effective Excel models to fuel analytical frameworks and dashboards
Develop analytical frameworks for future strategic initiatives and provide recommendations Product Managers to drive design decisions
Perform variance analyses against critical benchmarks to identify the root cause behind Product usage trends
Build/modify/maintain dashboards and reports to regularly communicate key Sales metrics and KPIs
Build predictive models based on Product Usage data
REQUIREMENTS
Minimum 4+ years of experience using data to facilitate Product decisions – Product Analytics role or Growth roles
Bachelor’s or Master’s degree in Business/Economics, STEM Degrees or similar fields
Excellent SQL and Excel skills
Strong understanding of growth principles, product development, and product go to market processes
Enterprise SaaS experience preferred
Firm believer of data driven decision making
Great organization skills with the ability to manage competing priorities
Highly analytical with attention to detail
Self-driven with the ability to work in a self-guided manner
Strong problem-solving skills",4.7,"Zoom Video Communications
4.7","San Jose, CA","San Jose, CA",1001 to 5000 employees,2011,Company - Public,IT Services,Information Technology,Unknown / Non-Applicable,-1
20,Data Scientist,$212K-$332K (Glassdoor Est.),"HCL Technologies is a next-generation global technology company that helps enterprises reimagine their businesses for the digital age. Our technology products, services and engineering are built on four decades of innovation, with a world-renowned management philosophy, a strong culture of invention and risk-taking, and a relentless focus on customer relationships. With a worldwide network of RD, innovation labs and delivery centers, and 150,000+ lsquoIdeapreneursrsquo working in 46 countries, HCL serves leading enterprises across key industries, including 250 of the Fortune 500 and 650 of the Global 2000. Our California based technical team is looking to hire a Data Scientist for a Full time position based in San Jose, CA No of Position 1 Location San Jose CA Position Type Full time Job Title Data Scientist Description Responsibilities Contribute to development on multiple workstreams projects programs simultaneously. Work with product lead, eng lead and program manager to understand businessfunctional requirements and roadmaptimeline for delivery. Develop data model, pipelines and reportsdashboards per requirements and project plan. Plan and execute test plans and test cases. Participate in project team meetings. Proactively communicate status of development, raiseescalate issueschallenges as they arise. Required Skills Expert-level data science, data modelling, data pipeline skills. Solid understanding of data management concepts - data processing, analytics, machine learning and visualization. Experience with Data Manipulation using PythonPyspark Experience with JupyterCOLAB using Python libraries such as Pandas, Sklearn, NLTK, Gensim Interested in Text analytics, Natural Language processing, Classification and Clustering Significant experience creating clean, insightful dashboards for executives and non-technical audiences, using Tableau, Microstrategy, Qlik or similar products. Eye for product excellence - developing low-latency, reliable reportspipelines designing with data visualization best practices. Excellent written and verbal communication skills. Ability to organize, prioritize and plan their own work, while aligning with projectprogram priorities and changes to priorities. Ability to work with a diverse team of engineers analysts, across locations, and on multiple programs simultaneously.",3.4,"HCL America Inc.
3.4","San Jose, CA","Noida, India",10000+ employees,1991,Company - Public,Computer Hardware & Software,Information Technology,₹500+ billion (INR),"Infosys, Tata Consultancy Services, Wipro"
21,Data Scientist,$212K-$332K (Glassdoor Est.),"Posted: Feb 12, 2020
Weekly Hours: 40
Role Number:
200145057
We’re a diverse collective of thinkers and doers, continuously reimagining our products and practices to help people do what they love in new ways. That innovation is inspired by a shared commitment to great work — and to each other. Because learning from the people here means we’re learning from the best.

Do you have a strong passion for data and effective visualization techniques? As a Data Scientist on the Retail Analytics team, you play an integral role in helping Apple Retail make decisions using data. Design, refine, and create innovative analyses and data products. Leverage large and complex data sources, deriving actionable insights, delivering dynamic and intuitive decision tools, and presenting your findings to key executives.
Key Qualifications
2+ years of related work experience in consulting or other related business facing role
Fluency in SQL for data access, manipulation, and validation
Proficiency in either R, Python or SAS for data analysis
Passion for data visualization and information design (proficiency in Tableau preferred)
Capable of clearly communicating complex analyses to a non-technical audience, including extensive experience presenting to leadership groups
Ability to initiate, refine, and complete projects with minimal guidance
Description
You will partner with cross-functional teams to identify, frame, prioritize, and answer business questions where analytics can be most impactful. Design and implement analytics and reporting tools to support key decisions on a wide variety of topics including product launches, customer experience, and operational performance. Quickly outline and build customized analyses for Retail leadership and perform all aspects of analysis including data acquisition and manipulation, programming, data visualization, documentation, and presentation of results. Develop a deep understanding of our retail customer base and purchase choices and contribute to the development of tools to improve team efficiency and productivity.
Education & Experience
Minimum of bachelor’s degree, preferably in related quantitative field",4.1,"Apple
4.1","Santa Clara, CA","Cupertino, CA",10000+ employees,1976,Company - Public,Computer Hardware & Software,Information Technology,₹500+ billion (INR),"Google, Microsoft, Samsung Electronics"
22,Data Scientist,$212K-$332K (Glassdoor Est.),"External job description
Amazon Lab126 is an inventive research and development company that designs and engineers high-profile consumer electronics. Lab126 began in 2004 as a subsidiary of Amazon.com, Inc., originally creating the best-selling Kindle family of products. Since then, we have produced groundbreaking devices like Fire tablets, Fire TV, and Amazon Echo. What will you help us create?

The Role:

Were looking for a passionate, talented, and inventive Data Scientist to help build industry-leading intelligent Alexa-enabled products that customers love. Our mission is to leverage Data Science, in order to reduce users cognitive load, reduce friction in their day-to-day activities and ultimately, inspire our customers by enabling serendipitous discovery of experience. You will be responsible for data-driven improvements to our spoken language understanding models. You will be working with a unique and gifted team of engineers and scientists engaged in a fast-paced mission to conceive and deliver new products.

Key Responsibilities
- Apply Statistical and Machine Learning methods to specific business problems and data
- Ensure data quality throughout all stages of acquisition and processing, including such areas as data sourcing/collection, ground truth generation, normalization, transformation, cross-lingual alignment/mapping, etc.
- Design, develop, evaluate, and release highly innovative models elevate the customer experience and track impact over time
- Collaborate with colleagues from multidisciplinary science, engineering and business backgrounds.
- Work with engineers to develop efficient data querying and modeling infrastructure for both offline and online use cases
- Manage your own process: identify and execute on high impact projects, triage external requests, and make sure you bring projects to conclusion in time for the results to be useful
- Communicate proposals and results in a clear manner backed by data and coupled with actionable conclusions to drive business decisions





Basic Qualifications

· Bachelor's Degree
· 3+ years of experience with data scripting languages (e.g SQL, Python, R etc.) or statistical/mathematical software (e.g. R, SAS, or Matlab)
· 2 years working as a Data Scientist

Preferred Qualifications

- Advanced degree in Math, Statistics, Engineering, Computer Science or related discipline

- Demonstrated ability to frame complex analytical problems and extract insights that led to tangible business results

- High-level knowledge of various machine learning techniques and key parameters that affect their performance


Amazon.com is an Equal Opportunity-Affirmative Action Employer Minority / Female / Disability / Veteran / Gender Identity / Sexual Orientation

Lab126 is part of the Amazon.com, Inc. group of companies and is an Equal Opportunity-Affirmative Action Employer Minority / Women / Disability / Veteran / Gender Identity / Sexual Orientation",3.9,"Amazon
3.9","Sunnyvale, CA","Seattle, WA",10000+ employees,1994,Company - Public,Internet,Information Technology,₹500+ billion (INR),"Google, Microsoft, Walmart"
